Commercial_Compound,Training_Compound,Tanimoto_Similarity,Purchase
45,10,0.329136690647482,0
46,10,0.2361878453038674,0
47,10,0.31282952548330406,0
48,10,0.3352941176470588,0
49,10,0.2676056338028169,0
50,10,0.28104575163398693,0
51,10,0.3406998158379374,0
52,10,0.2777777777777778,0
53,10,0.25684210526315787,0
54,10,0.3500931098696462,0
55,10,0.2812006319115324,0
56,10,0.28976377952755905,0
57,10,0.2752442996742671,0
58,10,0.24863387978142076,0
59,10,0.27801418439716313,0
60,10,0.3101361573373676,0
61,10,0.309328968903437,1
62,10,0.25443786982248523,0
63,10,0.2844175491679274,0
64,10,0.3684210526315789,0
65,10,0.3075801749271137,0
66,10,0.3184818481848185,0
67,10,0.3201320132013201,0
68,10,0.3097913322632424,1
69,10,0.3032069970845481,0
70,10,0.27136431784107945,0
71,10,0.30532212885154064,0
72,10,0.29775280898876405,0
73,10,0.2536136662286465,0
74,10,0.2567049808429119,0
75,10,0.2975206611570248,0
76,10,0.30975143403441685,0
77,10,0.32679738562091504,1
78,10,0.32398753894080995,1
79,10,0.30236220472440944,0
80,10,0.23499142367066894,0
81,10,0.31008902077151335,0
82,10,0.311787072243346,0
83,10,0.24362606232294617,0
84,10,0.325508607198748,0
85,10,0.26527050610820246,0
86,10,0.2944693572496263,0
87,10,0.31643625192012287,1
88,10,0.26126126126126126,0
89,10,0.27906976744186046,0
90,10,0.35583941605839414,0
91,10,0.24339360222531292,0
92,10,0.24927113702623907,0
93,10,0.321875,0
94,10,0.2664576802507837,1
95,10,0.3350694444444444,0
96,10,0.3161189358372457,0
97,10,0.24954128440366974,0
98,10,0.3568965517241379,0
99,10,0.2813852813852814,0
100,10,0.27823240589198034,0
1,11,0.35294117647058826,0
2,11,0.336734693877551,1
3,11,0.291044776119403,0
4,11,0.3075880758807588,0
5,11,0.3338762214983713,0
6,11,0.33980582524271846,0
7,11,0.29042904290429045,0
8,11,0.31671554252199413,0
9,11,0.37347294938917974,0
10,11,0.29252782193958665,0
12,11,0.4017094017094017,0
13,11,0.3338088445078459,0
14,11,0.3302034428794992,0
15,11,0.2992592592592593,0
16,11,0.34054834054834054,0
17,11,0.34594594594594597,0
18,11,0.3353115727002967,0
19,11,0.3189102564102564,0
20,11,0.3662420382165605,0
21,11,0.32127955493741306,0
22,11,0.24572317262830481,0
23,11,0.3842364532019704,0
24,11,0.34074074074074073,1
25,11,0.3630573248407643,0
26,11,0.3328220858895706,1
27,11,0.29545454545454547,0
28,11,0.29160935350756534,1
29,11,0.25644699140401145,0
30,11,0.30974842767295596,0
31,11,0.4117647058823529,0
32,11,0.3069016152716593,0
33,11,0.27052489905787347,0
34,11,0.31475409836065577,0
35,11,0.33558178752107926,0
36,11,0.3433734939759036,1
37,11,0.3363914373088685,0
38,11,0.327027027027027,0
39,11,0.3258785942492013,0
40,11,0.3526570048309179,0
41,11,0.2919418758256275,0
42,11,0.33035714285714285,1
43,11,0.2995529061102832,0
44,11,0.33136094674556216,0
45,11,0.31862745098039214,0
46,11,0.27549668874172184,0
47,11,0.30818619582664525,0
48,11,0.34620689655172415,0
49,11,0.2958500669344043,0
50,11,0.3083645443196005,0
51,11,0.3200663349917081,0
52,11,0.31932773109243695,0
53,11,0.2813102119460501,0
54,11,0.4262589928057554,0
55,11,0.2832116788321168,0
56,11,0.2986822840409956,0
57,11,0.30321592649310875,0
58,11,0.3058510638297872,0
59,11,0.34024896265560167,0
60,11,0.3342857142857143,0
61,11,0.3211567732115677,1
62,11,0.2883263009845288,0
63,11,0.28973277074542897,0
64,11,0.34686971235194586,0
65,11,0.3328729281767956,0
66,11,0.33384615384615385,0
67,11,0.32924961715160794,0
68,11,0.3537519142419602,1
69,11,0.3379694019471488,0
70,11,0.3067047075606277,0
71,11,0.3280212483399734,0
72,11,0.3120689655172414,0
73,11,0.29860228716645487,0
74,11,0.2766990291262136,0
75,11,0.2983257229832572,0
76,11,0.328042328042328,0
77,11,0.34146341463414637,1
78,11,0.34210526315789475,1
79,11,0.3200589970501475,0
80,11,0.2771474878444084,0
81,11,0.33755274261603374,0
82,11,0.3228621291448517,0
83,11,0.28184281842818426,0
84,11,0.3357664233576642,0
85,11,0.3129139072847682,0
86,11,0.3342857142857143,0
87,11,0.33285302593659943,1
88,11,0.26638772663877264,0
89,11,0.31130690161527164,0
90,11,0.3338815789473684,0
91,11,0.2826666666666667,0
92,11,0.2706043956043956,0
93,11,0.32848837209302323,0
94,11,0.3374045801526718,1
95,11,0.3264659270998415,0
96,11,0.33480176211453744,0
97,11,0.3117338003502627,0
98,11,0.4132231404958678,0
99,11,0.2971506105834464,0
100,11,0.31627906976744186,0
1,12,0.35413642960812775,0
2,12,0.3437037037037037,1
3,12,0.27994011976047906,0
4,12,0.30286493860845837,0
5,12,0.3438538205980066,0
6,12,0.33442088091353994,0
7,12,0.2909698996655518,0
8,12,0.3039647577092511,0
9,12,0.3607705779334501,0
10,12,0.2909967845659164,0
11,12,0.3105095541401274,0
13,12,0.31392045454545453,0
14,12,0.3291139240506329,0
15,12,0.28826151560178304,0
16,12,0.34553440702781846,0
17,12,0.3498168498168498,0
18,12,0.34036144578313254,0
19,12,0.3262642740619902,0
20,12,0.3568,0
21,12,0.30193905817174516,0
22,12,0.2301710730948678,0
23,12,0.37458745874587457,0
24,12,0.32200886262924666,1
25,12,0.3711507293354943,0
26,12,0.3421875,1
27,12,0.2976995940460081,0
28,12,0.2796143250688705,1
29,12,0.2510822510822511,0
30,12,0.3001579778830964,0
31,12,0.3783359497645212,0
32,12,0.3056379821958457,0
33,12,0.2638700947225981,0
34,12,0.3090909090909091,0
35,12,0.3321976149914821,0
36,12,0.33839150227617604,1
37,12,0.3271889400921659,0
38,12,0.3117408906882591,0
39,12,0.3268608414239482,0
40,12,0.36288998357963875,0
41,12,0.28211920529801326,0
42,12,0.3373676248108926,1
43,12,0.2884902840059791,0
44,12,0.31075110456553756,0
45,12,0.3239202657807309,0
46,12,0.2791946308724832,0
47,12,0.3089430894308943,0
48,12,0.3435326842837274,0
49,12,0.3034013605442177,0
50,12,0.30730478589420657,0
51,12,0.3187919463087248,0
52,12,0.29624478442280944,0
53,12,0.28180039138943247,0
54,12,0.40827338129496404,0
55,12,0.28360413589364847,0
56,12,0.2973372781065089,0
57,12,0.29583975346687214,0
58,12,0.30120481927710846,0
59,12,0.33194444444444443,0
60,12,0.34107402031930334,0
61,12,0.3302325581395349,1
62,12,0.2851063829787234,0
63,12,0.29386590584878747,0
64,12,0.35751295336787564,0
65,12,0.32271468144044324,0
66,12,0.32457496136012365,0
67,12,0.33229813664596275,0
68,12,0.35714285714285715,1
69,12,0.32590529247910865,0
70,12,0.2998565279770445,0
71,12,0.31648936170212766,0
72,12,0.3221830985915493,0
73,12,0.29081632653061223,0
74,12,0.269183922046285,0
75,12,0.29892141756548535,0
76,12,0.3127208480565371,0
77,12,0.35093167701863354,1
78,12,0.3431952662721893,1
79,12,0.3053097345132743,0
80,12,0.2966666666666667,0
81,12,0.31608391608391606,0
82,12,0.34050179211469533,0
83,12,0.280437756497948,0
84,12,0.3328424153166421,0
85,12,0.29850746268656714,0
86,12,0.3352601156069364,0
87,12,0.32416787264833574,1
88,12,0.2541899441340782,0
89,12,0.31791044776119404,0
90,12,0.3484848484848485,0
91,12,0.2778523489932886,0
92,12,0.27615062761506276,0
93,12,0.33136966126656847,0
94,12,0.3101361573373676,1
95,12,0.3210862619808307,0
96,12,0.32595870206489674,0
97,12,0.3102836879432624,0
98,12,0.41068447412353926,0
99,12,0.28532608695652173,0
100,12,0.32334384858044163,0
1,13,0.42428571428571427,0
2,13,0.36185133239831696,1
3,13,0.3396501457725947,0
4,13,0.3478835978835979,0
5,13,0.3555900621118012,0
6,13,0.3911671924290221,0
7,13,0.3165354330708661,0
8,13,0.3427362482369535,0
9,13,0.3719412724306688,0
10,13,0.31363636363636366,0
11,13,0.3278443113772455,0
12,13,0.36990595611285265,0
14,13,0.3593984962406015,0
15,13,0.32056737588652484,0
16,13,0.36908077994428967,0
17,13,0.335,0
18,13,0.36872309899569583,0
19,13,0.3287878787878788,0
20,13,0.3944954128440367,0
21,13,0.34404283801874164,0
22,13,0.2818590704647676,0
23,13,0.41930379746835444,0
24,13,0.37787356321839083,1
25,13,0.3284671532846715,0
26,13,0.36336779911373707,1
27,13,0.375,0
28,13,0.32754010695187163,1
29,13,0.2894736842105263,0
30,13,0.30058651026392963,0
31,13,0.36324167872648333,0
32,13,0.3352192362093352,0
33,13,0.3201058201058201,0
34,13,0.34379905808477235,0
35,13,0.3579454253611557,0
36,13,0.3342736248236953,1
37,13,0.36070381231671556,0
38,13,0.3577981651376147,0
39,13,0.3434650455927052,0
40,13,0.39469578783151327,0
41,13,0.32989690721649484,0
42,13,0.3352112676056338,1
43,13,0.33045977011494254,0
44,13,0.35511363636363635,0
45,13,0.3453125,0
46,13,0.31906614785992216,0
47,13,0.3410493827160494,0
48,13,0.35526315789473684,0
49,13,0.35543766578249336,0
50,13,0.3439024390243902,0
51,13,0.32192846034214617,0
52,13,0.3351206434316354,0
53,13,0.274822695035461,0
54,13,0.4603448275862069,0
55,13,0.336676217765043,0
56,13,0.2979310344827586,0
57,13,0.32503660322108346,0
58,13,0.3437094682230869,0
59,13,0.3861788617886179,0
60,13,0.3684210526315789,0
61,13,0.35787923416789397,1
62,13,0.3125845737483085,0
63,13,0.3356258596973865,0
64,13,0.2937595129375951,0
65,13,0.3604806408544726,0
66,13,0.36444444444444446,0
67,13,0.34402332361516036,0
68,13,0.38552437223042835,1
69,13,0.36193029490616624,0
70,13,0.34163208852005533,0
71,13,0.36351875808538164,0
72,13,0.3295269168026101,0
73,13,0.3316831683168317,0
74,13,0.3277310924369748,0
75,13,0.32215743440233235,0
76,13,0.345,0
77,13,0.3735294117647059,1
78,13,0.37677053824362605,1
79,13,0.3694083694083694,0
80,13,0.31357254290171604,0
81,13,0.3673469387755102,0
82,13,0.3355263157894737,0
83,13,0.3280212483399734,0
84,13,0.37642045454545453,0
85,13,0.3380726698262243,0
86,13,0.3608815426997245,0
87,13,0.3616133518776078,1
88,13,0.308843537414966,0
89,13,0.33946251768033947,0
90,13,0.33487654320987653,0
91,13,0.3298429319371728,0
92,13,0.303595206391478,0
93,13,0.36530324400564174,0
94,13,0.39430284857571213,1
95,13,0.36447166921898927,0
96,13,0.40789473684210525,0
97,13,0.3142389525368249,0
98,13,0.3751891074130106,0
99,13,0.3342140026420079,0
100,13,0.31059506531204645,0
1,14,0.4880952380952381,0
2,14,0.4144144144144144,1
3,14,0.35096774193548386,0
4,14,0.38694074969770254,0
5,14,0.3864265927977839,0
6,14,0.3466666666666667,0
7,14,0.34449093444909346,0
8,14,0.4044213263979194,0
9,14,0.34958217270194986,0
10,14,0.34823848238482386,0
11,14,0.3390501319261214,0
12,14,0.3897364771151179,0
13,14,0.4050314465408805,0
15,14,0.36998706338939197,0
16,14,0.39223057644110276,0
17,14,0.3252496433666191,0
18,14,0.4015544041450777,0
19,14,0.3654891304347826,0
20,14,0.38114209827357237,0
21,14,0.4238993710691824,0
22,14,0.3337856173677069,0
23,14,0.3888888888888889,0
24,14,0.40620957309184996,1
25,14,0.5585585585585585,0
26,14,0.4032042723631509,1
27,14,0.3751493428912784,0
28,14,0.410062893081761,1
29,14,0.3371212121212121,0
30,14,0.4097222222222222,0
31,14,0.47586206896551725,0
32,14,0.37084398976982097,0
33,14,0.40224159402241594,0
34,14,0.31025299600532624,0
35,14,0.36605890603085556,0
36,14,0.432,1
37,14,0.36964980544747084,0
38,14,0.39735894357743096,0
39,14,0.34574468085106386,0
40,14,0.38670284938941657,0
41,14,0.38095238095238093,0
42,14,0.37948717948717947,1
43,14,0.37777777777777777,0
44,14,0.3730964467005076,0
45,14,0.3812849162011173,0
46,14,0.3895631067961165,0
47,14,0.3808864265927978,0
48,14,0.44569288389513106,0
49,14,0.4250309789343247,0
50,14,0.4073226544622426,0
51,14,0.3306122448979592,0
52,14,0.37576499388004897,0
53,14,0.31726283048211507,0
54,14,0.4817629179331307,0
55,14,0.3585147247119078,0
56,14,0.3687580025608195,0
57,14,0.35209424083769636,0
58,14,0.39401197604790417,0
59,14,0.4036585365853659,0
60,14,0.39325842696629215,0
61,14,0.4075067024128686,1
62,14,0.3589108910891089,0
63,14,0.36691542288557216,0
64,14,0.4467455621301775,0
65,14,0.4039167686658507,0
66,14,0.40240641711229946,0
67,14,0.3797634691195795,0
68,14,0.4044795783926219,1
69,14,0.41409147095179233,0
70,14,0.36737235367372356,0
71,14,0.4223826714801444,0
72,14,0.3356940509915014,0
73,14,0.3839080459770115,0
74,14,0.4070695553021665,0
75,14,0.3564875491480996,0
76,14,0.3338088445078459,0
77,14,0.38823529411764707,1
78,14,0.41935483870967744,1
79,14,0.3684879288437103,0
80,14,0.3179347826086957,0
81,14,0.3800243605359318,0
82,14,0.3333333333333333,0
83,14,0.370595382746051,0
84,14,0.3868520859671302,0
85,14,0.3598326359832636,0
86,14,0.3967459324155194,0
87,14,0.4083969465648855,1
88,14,0.36762860727728985,0
89,14,0.3522012578616352,0
90,14,0.35841313269493846,0
91,14,0.38164251207729466,0
92,14,0.35495716034271724,0
93,14,0.3979591836734694,0
94,14,0.4106666666666667,1
95,14,0.388283378746594,0
96,14,0.4095607235142119,0
97,14,0.339568345323741,0
98,14,0.4772079772079772,0
99,14,0.3827460510328068,0
100,14,0.41620879120879123,0
1,15,0.3291731669266771,0
2,15,0.2806201550387597,1
3,15,0.24237560192616373,0
4,15,0.2948148148148148,0
5,15,0.3236363636363636,0
6,15,0.257679180887372,0
7,15,0.2796296296296296,0
8,15,0.28095238095238095,0
9,15,0.3567251461988304,0
10,15,0.2824156305506217,0
11,15,0.2881944444444444,0
12,15,0.2857142857142857,0
13,15,0.29249617151607965,0
14,15,0.293015332197615,0
16,15,0.3322734499205087,0
17,15,0.35537190082644626,0
18,15,0.2902711323763955,0
19,15,0.33090909090909093,0
20,15,0.35752212389380533,0
21,15,0.23419540229885058,0
22,15,0.22837370242214533,0
23,15,0.3874538745387454,0
24,15,0.3086816720257235,1
25,15,0.2520458265139116,0
26,15,0.2859504132231405,1
27,15,0.2542857142857143,0
28,15,0.23795620437956205,1
29,15,0.2204968944099379,0
30,15,0.2144026186579378,0
31,15,0.2752,0
32,15,0.27229299363057324,0
33,15,0.2581120943952802,0
34,15,0.29981718464351004,0
35,15,0.32765151515151514,0
36,15,0.2515625,1
37,15,0.313758389261745,0
38,15,0.267425320056899,0
39,15,0.329136690647482,0
40,15,0.3094405594405594,0
41,15,0.26173541963015645,0
42,15,0.2993527508090615,1
43,15,0.25562700964630225,0
44,15,0.29233226837060705,0
45,15,0.3234750462107209,0
46,15,0.2582972582972583,0
47,15,0.32116788321167883,0
48,15,0.28075253256150506,0
49,15,0.2728592162554427,0
50,15,0.25921052631578945,0
51,15,0.325187969924812,0
52,15,0.30721966205837176,0
53,15,0.28125,0
54,15,0.40119760479041916,0
55,15,0.2709677419354839,0
56,15,0.2655007949125596,0
57,15,0.28161888701517707,0
58,15,0.2549295774647887,0
59,15,0.274310595065312,0
60,15,0.30697674418604654,0
61,15,0.34429065743944637,1
62,15,0.25,0
63,15,0.2572298325722983,0
64,15,0.3104089219330855,0
65,15,0.3064275037369208,0
66,15,0.3042016806722689,0
67,15,0.29716193656093487,0
68,15,0.3150912106135987,1
69,15,0.28466076696165193,0
70,15,0.2751159196290572,0
71,15,0.28936170212765955,0
72,15,0.28846153846153844,0
73,15,0.2463186077643909,0
74,15,0.24643320363164722,0
75,15,0.24918032786885247,0
76,15,0.308300395256917,0
77,15,0.2955665024630542,1
78,15,0.2921875,1
79,15,0.2988691437802908,0
80,15,0.24910394265232974,0
81,15,0.29518072289156627,0
82,15,0.3001949317738791,0
83,15,0.23198847262247838,0
84,15,0.31210191082802546,0
85,15,0.2717391304347826,0
86,15,0.29892141756548535,0
87,15,0.29102167182662536,1
88,15,0.24164133738601823,0
89,15,0.30618892508143325,0
90,15,0.3211009174311927,0
91,15,0.23371104815864022,0
92,15,0.23738872403560832,0
93,15,0.3001579778830964,0
94,15,0.27228525121555913,1
95,15,0.2951388888888889,0
96,15,0.292259083728278,0
97,15,0.2826510721247563,0
98,15,0.3667262969588551,0
99,15,0.27205882352941174,0
100,15,0.25496688741721857,0
1,16,0.40283687943262414,0
2,16,0.3717948717948718,1
3,16,0.3241279069767442,0
4,16,0.34441489361702127,0
5,16,0.3665086887835703,0
6,16,0.3446153846153846,0
7,16,0.3080568720379147,0
8,16,0.3563218390804598,0
9,16,0.3522727272727273,0
10,16,0.32972136222910214,0
11,16,0.3060921248142645,0
12,16,0.3659305993690852,0
13,16,0.5209302325581395,0
14,16,0.30802919708029197,0
15,16,0.34744525547445254,0
17,16,0.3129139072847682,0
18,16,0.3670520231213873,0
19,16,0.36850393700787404,0
20,16,0.37177541729893776,0
21,16,0.3514246947082768,0
22,16,0.3359621451104101,0
23,16,0.3956043956043956,0
24,16,0.4005891016200295,1
25,16,0.375,0
26,16,0.3821752265861027,1
27,16,0.3425925925925926,0
28,16,0.36615811373092927,1
29,16,0.3338150289017341,0
30,16,0.3218045112781955,0
31,16,0.4066265060240964,0
32,16,0.33523537803138376,0
33,16,0.34877384196185285,0
34,16,0.34177215189873417,0
35,16,0.3408,0
36,16,0.3304964539007092,1
37,16,0.3237410071942446,0
38,16,0.33506493506493507,0
39,16,0.3353658536585366,0
40,16,0.37577639751552794,0
41,16,0.33159947984395316,0
42,16,0.3314447592067989,1
43,16,0.3440702781844802,0
44,16,0.4035608308605341,0
45,16,0.33699059561128525,0
46,16,0.33642384105960266,0
47,16,0.3977272727272727,0
48,16,0.38294993234100133,0
49,16,0.3684210526315789,0
50,16,0.3506172839506173,0
51,16,0.31768388106416273,0
52,16,0.3954802259887006,0
53,16,0.2764811490125673,0
54,16,0.4293015332197615,0
55,16,0.34252539912917274,0
56,16,0.33285714285714285,0
57,16,0.3230088495575221,0
58,16,0.3473132372214941,0
59,16,0.4774381368267831,0
60,16,0.3136729222520107,0
61,16,0.4126738794435858,1
62,16,0.3106267029972752,0
63,16,0.33195020746887965,0
64,16,0.29141104294478526,0
65,16,0.37177747625508817,0
66,16,0.375,0
67,16,0.3170028818443804,0
68,16,0.36363636363636365,1
69,16,0.38651994497936726,0
70,16,0.33611111111111114,0
71,16,0.3462033462033462,0
72,16,0.2912,0
73,16,0.31527093596059114,0
74,16,0.3325242718446602,0
75,16,0.33382789317507416,0
76,16,0.42424242424242425,0
77,16,0.37388724035608306,1
78,16,0.3615819209039548,1
79,16,0.37976539589442815,0
80,16,0.2950310559006211,0
81,16,0.3472972972972973,0
82,16,0.29052969502407705,0
83,16,0.33873144399460187,0
84,16,0.37089871611982883,0
85,16,0.3275316455696203,0
86,16,0.3225371120107962,0
87,16,0.3656821378340366,1
88,16,0.31950207468879666,0
89,16,0.36681222707423583,0
90,16,0.30243161094224924,0
91,16,0.34579439252336447,0
92,16,0.30510752688172044,0
93,16,0.36752136752136755,0
94,16,0.3420669577874818,1
95,16,0.40381558028616854,0
96,16,0.3701578192252511,0
97,16,0.2926829268292683,0
98,16,0.36930091185410335,0
99,16,0.35956580732700133,0
100,16,0.3358208955223881,0
1,17,0.3884673748103187,0
2,17,0.36349693251533743,1
3,17,0.29767441860465116,0
4,17,0.32531824611032534,0
5,17,0.38286713286713286,0
6,17,0.3745704467353952,0
7,17,0.313588850174216,0
8,17,0.3161875945537065,0
9,17,0.3675675675675676,0
10,17,0.31711409395973156,0
11,17,0.315359477124183,0
12,17,0.3423728813559322,0
13,17,0.35778443113772457,0
14,17,0.3542009884678748,0
15,17,0.30414746543778803,0
16,17,0.34277198211624443,0
18,17,0.3753943217665615,0
19,17,0.31840796019900497,0
20,17,0.3926174496644295,0
21,17,0.2967651195499297,0
22,17,0.26929392446633826,0
23,17,0.4223385689354276,0
24,17,0.3554868624420402,1
25,17,0.3163751987281399,0
26,17,0.37643207855973815,1
27,17,0.3124128312412831,0
28,17,0.29772079772079774,1
29,17,0.27095808383233533,0
30,17,0.2737341772151899,0
31,17,0.3629160063391442,0
32,17,0.3241167434715822,0
33,17,0.2847124824684432,0
34,17,0.33218588640275387,0
35,17,0.3474426807760141,0
36,17,0.3130699088145897,1
37,17,0.3557692307692308,0
38,17,0.3286908077994429,0
39,17,0.33444259567387685,0
40,17,0.38803418803418804,0
41,17,0.30494505494505497,0
42,17,0.2964071856287425,1
43,17,0.3208137715179969,0
44,17,0.351937984496124,0
45,17,0.3316239316239316,0
46,17,0.2986111111111111,0
47,17,0.3361629881154499,0
48,17,0.32959326788218796,0
49,17,0.3165266106442577,0
50,17,0.3127413127413127,0
51,17,0.34265734265734266,0
52,17,0.33821376281112736,0
53,17,0.2894736842105263,0
54,17,0.45714285714285713,0
55,17,0.2972560975609756,0
56,17,0.3015151515151515,0
57,17,0.3338735818476499,0
58,17,0.3231622746185853,0
59,17,0.36376811594202896,0
60,17,0.36036036036036034,0
61,17,0.34615384615384615,1
62,17,0.2982456140350877,0
63,17,0.2997076023391813,0
64,17,0.3016949152542373,0
65,17,0.35209235209235207,0
66,17,0.34887459807073956,0
67,17,0.3570274636510501,0
68,17,0.35443037974683544,1
69,17,0.32107496463932106,0
70,17,0.31555555555555553,0
71,17,0.3224489795918367,0
72,17,0.3207207207207207,0
73,17,0.3061760840998686,0
74,17,0.2880503144654088,0
75,17,0.31160572337042924,0
76,17,0.3351749539594843,0
77,17,0.38311688311688313,1
78,17,0.36085626911314983,1
79,17,0.3236641221374046,0
80,17,0.29914529914529914,0
81,17,0.34156976744186046,0
82,17,0.3296903460837887,0
83,17,0.2966101694915254,0
84,17,0.36251920122887865,0
85,17,0.35398230088495575,0
86,17,0.3502235469448584,0
87,17,0.35294117647058826,1
88,17,0.2846715328467153,0
89,17,0.33900928792569657,0
90,17,0.3339011925042589,0
91,17,0.2972222222222222,0
92,17,0.2851002865329513,0
93,17,0.34446130500758726,0
94,17,0.37662337662337664,1
95,17,0.36195286195286197,0
96,17,0.3512269938650307,0
97,17,0.3156934306569343,0
98,17,0.3557377049180328,0
99,17,0.30888575458392104,0
100,17,0.2828125,0
1,18,0.4480234260614934,0
2,18,0.39363241678726485,1
3,18,0.345642540620384,0
4,18,0.3680649526387009,0
5,18,0.3884430176565008,0
6,18,0.3742138364779874,0
7,18,0.33980582524271846,0
8,18,0.3371104815864023,0
9,18,0.37458745874587457,0
10,18,0.42218543046357615,0
